C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_52_807.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_52_807.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_52_807.jpg, 0, 0, 0, 7.807263E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_52_910.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_52_910.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_52_910.jpg, 0, 0, 0, 7.94822E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_010.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_010.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_010.jpg, 0, 0, 0, 7.831985E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_111.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_111.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_111.jpg, 0, 0, 0, 7.792677E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_212.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_212.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_212.jpg, 0, 0, 0, 8.039102E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_313.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_313.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_313.jpg, 0, 0, 0, 7.874236E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_414.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_414.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_414.jpg, 0, 0, 0, 7.794993E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_515.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_515.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_515.jpg, 0, 0, 0, 7.803465E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_615.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_615.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_615.jpg, 0, 0, 0, 7.817695E-05
C:\Users\aladd\OneDrive\Desktop\Data\IMG\center_2020_11_20_22_45_53_715.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\left_2020_11_20_22_45_53_715.jpg, C:\Users\aladd\OneDrive\Desktop\Data\IMG\right_2020_11_20_22_45_53_715.jpg, 0, 0, 0, 7.806673E-05
